11.9481818432,43.8333333333,1012.9792146,2019-06-17T06:22:08
39.9075531218,43.8333333333,1012.9792146,2019-06-17T06:22:08.100000
31.0886709041,43.8333333333,1012.9792146,2019-06-17T06:22:08.200000
7.3264595734,43.8333333333,1012.9792146,2019-06-17T06:22:08.200000
5.66666666667,43.8333333333,1012.9792146,2019-06-17T06:22:08.300000
11.6666666667,43.8333333333,1012.9792146,2019-06-17T06:22:08.300000
27.9396620954,43.8333333333,1012.9792146,2019-06-17T06:22:08.300000
48.0595293306,43.8333333333,1012.9792146,2019-06-17T06:22:08.300000
48.0595293306,43.8333333333,1012.9792146,2019-06-17T06:22:08.400000
48.0595293306,43.8333333333,1012.9792146,2019-06-17T06:22:08.400000
48.0595293306,43.8333333333,1012.9792146,2019-06-17T06:22:08.500000
48.0595293306,43.8333333333,1012.9792146,2019-06-17T06:22:08.500000
31.8562170083,43.8333333333,1012.9792146,2019-06-17T06:22:08.500000
31.8562170083,43.8333333333,1012.9792146,2019-06-17T06:22:08.500000
4.66666666667,43.8333333333,1012.9792146,2019-06-17T06:22:08.500000
-5.33333333333,43.8333333333,1012.9792146,2019-06-17T06:22:08.600000
-5.33333333333,43.8333333333,1012.9792146,2019-06-17T06:22:08.600000
-5.33333333333,43.8333333333,1012.9792146,2019-06-17T06:22:08.600000
-5.33333333333,43.8333333333,1012.9792146,2019-06-17T06:22:08.600000
1.33333333333,43.8333333333,1012.9792146,2019-06-17T06:22:08.600000
29.9438770352,43.8333333333,1012.9792146,2019-06-17T06:22:08.600000
29.9438770352,43.8333333333,1012.9792146,2019-06-17T06:22:08.600000
73.4469823455,43.8333333333,1012.9792146,2019-06-17T06:22:08.600000
78.9410830906,43.8333333333,1012.9792146,2019-06-17T06:22:08.600000
78.9410830906,43.8333333333,1012.9792146,2019-06-17T06:22:08.700000
78.9410830906,43.8333333333,1012.9792146,2019-06-17T06:22:08.700000
78.9410830906,43.8333333333,1012.9792146,2019-06-17T06:22:08.700000
78.9410830906,43.8333333333,1012.9792146,2019-06-17T06:22:08.800000
78.9410830906,43.8333333333,1012.9792146,2019-06-17T06:22:08.800000
57.9632074775,43.8333333333,1012.9792146,2019-06-17T06:22:08.800000
45.1053267531,43.8333333333,1012.9792146,2019-06-17T06:22:08.800000
42.9997899102,43.8333333333,1012.9792146,2019-06-17T06:22:08.800000
42.9997899102,43.8333333333,1012.9792146,2019-06-17T06:22:08.800000
42.9997899102,43.8333333333,1012.9792146,2019-06-17T06:22:08.800000
42.9997899102,43.8333333333,1012.9792146,2019-06-17T06:22:08.900000
42.9997899102,43.8333333333,1012.9792146,2019-06-17T06:22:08.900000
56.1021291656,43.8333333333,1012.9792146,2019-06-17T06:22:08.900000
66.5641110811,43.8333333333,1012.9792146,2019-06-17T06:22:09
66.5641110811,43.8333333333,1012.9792146,2019-06-17T06:22:09
68.3333333333,43.8333333333,1012.9792146,2019-06-17T06:22:09
68.3333333333,43.8333333333,1012.9792146,2019-06-17T06:22:09
68.3333333333,43.8333333333,1012.9792146,2019-06-17T06:22:09.100000
55.9311739186,43.8333333333,1012.9792146,2019-06-17T06:22:09.100000
55.9311739186,43.8333333333,1012.9792146,2019-06-17T06:22:09.100000
31.8650837874,43.8333333333,1012.9792146,2019-06-17T06:22:09.100000
29.8333333333,43.8333333333,1012.9792146,2019-06-17T06:22:09.100000
29.8333333333,43.8333333333,1012.9792146,2019-06-17T06:22:09.100000
29.8333333333,43.8333333333,1012.9792146,2019-06-17T06:22:09.100000
33.0465326705,43.8333333333,1012.9792146,2019-06-17T06:22:09.200000
33.0465326705,43.8333333333,1012.9792146,2019-06-17T06:22:09.200000
58.0291178176,43.8333333333,1012.9792146,2019-06-17T06:22:09.200000
71.2782174151,43.8333333333,1012.9792146,2019-06-17T06:22:09.300000
71.2782174151,43.8333333333,1012.9792146,2019-06-17T06:22:09.300000
72.576094322,43.8333333333,1012.9792146,2019-06-17T06:22:09.300000
74.2192186855,43.8333333333,1012.9792146,2019-06-17T06:22:09.400000
58.9217364693,43.8333333333,1012.9792146,2019-06-17T06:22:09.400000
58.9217364693,43.8333333333,1012.9792146,2019-06-17T06:22:09.400000
8.66666666667,43.8333333333,1012.9792146,2019-06-17T06:22:09.400000
-12.3333333333,43.8333333333,1012.9792146,2019-06-17T06:22:09.400000
-14.6768757371,43.8333333333,1012.9792146,2019-06-17T06:22:09.400000
-14.6768757371,43.8333333333,1012.9792146,2019-06-17T06:22:09.400000
-14.6768757371,43.8333333333,1012.9792146,2019-06-17T06:22:09.500000
6.2988995097,43.8333333333,1012.9792146,2019-06-17T06:22:09.500000
6.2988995097,43.8333333333,1012.9792146,2019-06-17T06:22:09.600000
48.8934116516,43.8333333333,1012.9792146,2019-06-17T06:22:09.600000
62.2738755529,43.8333333333,1012.9792146,2019-06-17T06:22:09.600000
62.2738755529,43.8333333333,1012.9792146,2019-06-17T06:22:09.600000
67.3407877751,43.8333333333,1012.9792146,2019-06-17T06:22:09.600000
67.3407877751,43.8333333333,1012.9792146,2019-06-17T06:22:09.600000
67.3407877751,43.8333333333,1012.9792146,2019-06-17T06:22:09.600000
67.3407877751,43.8333333333,1012.9792146,2019-06-17T06:22:09.600000
61.36989658,43.8333333333,1012.9792146,2019-06-17T06:22:09.600000
29.8333333333,43.8333333333,1012.9792146,2019-06-17T06:22:09.700000
20.9683509808,43.8333333333,1012.9792146,2019-06-17T06:22:09.700000
20.9683509808,43.8333333333,1012.9792146,2019-06-17T06:22:09.700000
20.9683509808,43.8333333333,1012.9792146,2019-06-17T06:22:09.700000
20.9683509808,43.8333333333,1012.9792146,2019-06-17T06:22:09.800000
38.1488344172,43.8333333333,1012.9792146,2019-06-17T06:22:09.800000
38.1488344172,43.8333333333,1012.9792146,2019-06-17T06:22:09.800000
73.5797759062,43.8333333333,1012.9792146,2019-06-17T06:22:09.800000
79.8361137593,43.8333333333,1012.9792146,2019-06-17T06:22:09.800000
79.8361137593,43.8333333333,1012.9792146,2019-06-17T06:22:09.900000
79.8361137593,43.8333333333,1012.9792146,2019-06-17T06:22:10
79.8361137593,43.8333333333,1012.9792146,2019-06-17T06:22:10
79.8361137593,43.8333333333,1012.9792146,2019-06-17T06:22:10
45.2044134269,43.8333333333,1012.9792146,2019-06-17T06:22:10
-11.2801019192,43.8333333333,1012.9792146,2019-06-17T06:22:10
-11.2801019192,43.8333333333,1012.9792146,2019-06-17T06:22:10
-18.3371148873,43.8333333333,1012.9792146,2019-06-17T06:22:10
-18.3371148873,43.8333333333,1012.9792146,2019-06-17T06:22:10
-18.3371148873,43.8333333333,1012.9792146,2019-06-17T06:22:10
-18.3371148873,43.8333333333,1012.9792146,2019-06-17T06:22:10.100000
-5.34667289196,43.8333333333,1012.9792146,2019-06-17T06:22:10.100000
27.8333333333,43.8333333333,1012.9792146,2019-06-17T06:22:10.100000
27.8333333333,43.8333333333,1012.9792146,2019-06-17T06:22:10.200000
42.84708576,43.8333333333,1012.9792146,2019-06-17T06:22:10.200000
42.84708576,43.8333333333,1012.9792146,2019-06-17T06:22:10.200000
42.84708576,43.8333333333,1012.9792146,2019-06-17T06:22:10.200000
42.84708576,43.8333333333,1012.9792146,2019-06-17T06:22:10.200000
42.84708576,43.8333333333,1012.9792146,2019-06-17T06:22:10.300000
42.84708576,43.8333333333,1012.9792146,2019-06-17T06:22:10.300000
42.84708576,43.8333333333,1012.9792146,2019-06-17T06:22:10.300000
31.9078768784,43.8333333333,1012.9792146,2019-06-17T06:22:10.300000
15.0205070662,43.8333333333,1012.9792146,2019-06-17T06:22:10.400000
15.0205070662,43.8333333333,1012.9792146,2019-06-17T06:22:10.400000
14.3333333333,43.8333333333,1012.9792146,2019-06-17T06:22:10.400000
14.3333333333,43.8333333333,1012.9792146,2019-06-17T06:22:10.400000
14.3333333333,43.8333333333,1012.9792146,2019-06-17T06:22:10.400000
14.3333333333,43.8333333333,1012.9792146,2019-06-17T06:22:10.400000
21.1666666667,43.8333333333,1012.9792146,2019-06-17T06:22:10.400000
21.1666666667,43.8333333333,1012.9792146,2019-06-17T06:22:10.400000
70.2256821602,43.8333333333,1012.9792146,2019-06-17T06:22:10.400000
87.6666666667,43.8333333333,1012.9792146,2019-06-17T06:22:10.400000
87.6666666667,43.8333333333,1012.9792146,2019-06-17T06:22:10.400000
87.6666666667,43.8333333333,1012.9792146,2019-06-17T06:22:10.500000
84.3333333333,43.8333333333,1012.9792146,2019-06-17T06:22:10.500000
84.3333333333,43.8333333333,1012.9792146,2019-06-17T06:22:10.500000
31.8333333333,43.8333333333,1012.9792146,2019-06-17T06:22:10.500000
5.15780826978,43.8333333333,1012.9792146,2019-06-17T06:22:10.600000
5.15780826978,43.8333333333,1012.9792146,2019-06-17T06:22:10.600000
2.33333333333,43.8333333333,1012.9792146,2019-06-17T06:22:10.600000
2.33333333333,43.8333333333,1012.9792146,2019-06-17T06:22:10.600000
2.33333333333,43.8333333333,1012.9792146,2019-06-17T06:22:10.600000
2.33333333333,43.8333333333,1012.9792146,2019-06-17T06:22:10.600000
41.9903898242,43.8333333333,1012.9792146,2019-06-17T06:22:10.600000
80.6593636863,43.8333333333,1012.9792146,2019-06-17T06:22:10.700000
80.6593636863,43.8333333333,1012.9792146,2019-06-17T06:22:10.700000
83.3400712351,43.8333333333,1012.9792146,2019-06-17T06:22:10.700000
83.3400712351,43.8333333333,1012.9792146,2019-06-17T06:22:10.800000
83.3400712351,43.8333333333,1012.9792146,2019-06-17T06:22:10.800000
83.3400712351,43.8333333333,1012.9792146,2019-06-17T06:22:10.800000
72.9378162795,43.8333333333,1012.9792146,2019-06-17T06:22:10.800000
39.1666666667,43.8333333333,1012.9792146,2019-06-17T06:22:10.800000
39.1666666667,43.8333333333,1012.9792146,2019-06-17T06:22:10.900000
36.0442662091,43.8333333333,1012.9792146,2019-06-17T06:22:10.900000
36.0442662091,43.8333333333,1012.9792146,2019-06-17T06:22:10.900000
36.0442662091,43.8333333333,1012.9792146,2019-06-17T06:22:10.900000
36.0442662091,43.8333333333,1012.9792146,2019-06-17T06:22:10.900000
39.8558406393,43.8333333333,1012.9792146,2019-06-17T06:22:10.900000
77.335742915,43.8333333333,1012.9792146,2019-06-17T06:22:10.900000
77.335742915,43.8333333333,1012.9792146,2019-06-17T06:22:10.900000
96.6666666667,43.8333333333,1012.9792146,2019-06-17T06:22:11
96.6666666667,43.8333333333,1012.9792146,2019-06-17T06:22:11.100000
96.6666666667,43.8333333333,1012.9792146,2019-06-17T06:22:11.100000
91.5367827342,43.8333333333,1012.9792146,2019-06-17T06:22:11.100000
50.8944793077,43.8333333333,1012.9792146,2019-06-17T06:22:11.100000
50.8944793077,43.8333333333,1012.9792146,2019-06-17T06:22:11.100000
36.0297351678,43.8333333333,1012.9792146,2019-06-17T06:22:11.200000
36.0297351678,43.8333333333,1012.9792146,2019-06-17T06:22:11.200000
36.0297351678,43.8333333333,1012.9792146,2019-06-17T06:22:11.200000
36.0297351678,43.8333333333,1012.9792146,2019-06-17T06:22:11.200000
36.0297351678,43.8333333333,1012.9792146,2019-06-17T06:22:11.200000
36.0297351678,43.8333333333,1012.9792146,2019-06-17T06:22:11.200000
48.6666666667,43.8333333333,1012.9792146,2019-06-17T06:22:11.300000
87.3333333333,43.8333333333,1012.9792146,2019-06-17T06:22:11.300000
87.3333333333,43.8333333333,1012.9792146,2019-06-17T06:22:11.300000
94.3530968732,43.8333333333,1012.9792146,2019-06-17T06:22:11.300000
94.3530968732,43.8333333333,1012.9792146,2019-06-17T06:22:11.300000
